,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemploy-ment Rate (%)
8357,CN3704900000000,37.0,49.0,"Craven County, NC",2017.0,41162     ,39252     ,1910     ,4.6
8358,CN3705100000000,37.0,51.0,"Cumberland County, NC",2017.0,125896     ,118662     ,7234     ,5.7
8359,CN3705300000000,37.0,53.0,"Currituck County, NC",2017.0,13388     ,12806     ,582     ,4.3
8360,CN3705500000000,37.0,55.0,"Dare County, NC",2017.0,19824     ,18659     ,1165     ,5.9
8361,CN3705700000000,37.0,57.0,"Davidson County, NC",2017.0,78497     ,75125     ,3372     ,4.3
8362,CN3705900000000,37.0,59.0,"Davie County, NC",2017.0,20057     ,19257     ,800     ,4.0
8363,CN3706100000000,37.0,61.0,"Duplin County, NC",2017.0,25093     ,23873     ,1220     ,4.9
8364,CN3706300000000,37.0,63.0,"Durham County, NC",2017.0,162911     ,156312     ,6599     ,4.1
8365,CN3706500000000,37.0,65.0,"Edgecombe County, NC",2017.0,21633     ,19967     ,1666     ,7.7
8366,CN3706700000000,37.0,67.0,"Forsyth County, NC",2017.0,182173     ,174208     ,7965     ,4.4
8367,CN3706900000000,37.0,69.0,"Franklin County, NC",2017.0,29683     ,28297     ,1386     ,4.7
8368,CN3707100000000,37.0,71.0,"Gaston County, NC",2017.0,106267     ,101356     ,4911     ,4.6
8369,CN3707300000000,37.0,73.0,"Gates County, NC",2017.0,5205     ,4975     ,230     ,4.4
8370,CN3707500000000,37.0,75.0,"Graham County, NC",2017.0,3084     ,2874     ,210     ,6.8
8371,CN3707700000000,37.0,77.0,"Granville County, NC",2017.0,29597     ,28467     ,1130     ,3.8
8372,CN3707900000000,37.0,79.0,"Greene County, NC",2017.0,9414     ,8997     ,417     ,4.4
8373,CN3708100000000,37.0,81.0,"Guilford County, NC",2017.0,257106     ,244858     ,12248     ,4.8
8374,CN3708300000000,37.0,83.0,"Halifax County, NC",2017.0,20276     ,18799     ,1477     ,7.3
8375,CN3708500000000,37.0,85.0,"Harnett County, NC",2017.0,51830     ,49181     ,2649     ,5.1
8376,CN3708700000000,37.0,87.0,"Haywood County, NC",2017.0,28538     ,27389     ,1149     ,4.0
8377,CN3708900000000,37.0,89.0,"Henderson County, NC",2017.0,52744     ,50731     ,2013     ,3.8
8378,CN3709100000000,37.0,91.0,"Hertford County, NC",2017.0,9056     ,8535     ,521     ,5.8
8379,CN3709300000000,37.0,93.0,"Hoke County, NC",2017.0,19635     ,18502     ,1133     ,5.8
8380,CN3709500000000,37.0,95.0,"Hyde County, NC",2017.0,2070     ,1896     ,174     ,8.4
8381,CN3709700000000,37.0,97.0,"Iredell County, NC",2017.0,85272     ,81647     ,3625     ,4.3
8382,CN3709900000000,37.0,99.0,"Jackson County, NC",2017.0,18795     ,17897     ,898     ,4.8
8383,CN3710100000000,37.0,101.0,"Johnston County, NC",2017.0,93067     ,89198     ,3869     ,4.2
8384,CN3710300000000,37.0,103.0,"Jones County, NC",2017.0,4345     ,4152     ,193     ,4.4
8385,CN3710500000000,37.0,105.0,"Lee County, NC",2017.0,26199     ,24857     ,1342     ,5.1
8386,CN3710700000000,37.0,107.0,"Lenoir County, NC",2017.0,27615     ,26385     ,1230     ,4.5
8387,CN3710900000000,37.0,109.0,"Lincoln County, NC",2017.0,41318     ,39652     ,1666     ,4.0
8388,CN3711100000000,37.0,111.0,"McDowell County, NC",2017.0,20675     ,19837     ,838     ,4.1
8389,CN3711300000000,37.0,113.0,"Macon County, NC",2017.0,15015     ,14317     ,698     ,4.6
8390,CN3711500000000,37.0,115.0,"Madison County, NC",2017.0,9826     ,9408     ,418     ,4.3
8391,CN3711700000000,37.0,117.0,"Martin County, NC",2017.0,9452     ,8922     ,530     ,5.6
8392,CN3711900000000,37.0,119.0,"Mecklenburg County, NC",2017.0,592050     ,566533     ,25517     ,4.3
8393,CN3712100000000,37.0,121.0,"Mitchell County, NC",2017.0,6011     ,5698     ,313     ,5.2
8394,CN3712300000000,37.0,123.0,"Montgomery County, NC",2017.0,11585     ,11057     ,528     ,4.6
8395,CN3712500000000,37.0,125.0,"Moore County, NC",2017.0,39306     ,37545     ,1761     ,4.5
8396,CN3712700000000,37.0,127.0,"Nash County, NC",2017.0,43047     ,40453     ,2594     ,6.0
8397,CN3712900000000,37.0,129.0,"New Hanover County, NC",2017.0,117713     ,112848     ,4865     ,4.1
8398,CN3713100000000,37.0,131.0,"Northampton County, NC",2017.0,7634     ,7158     ,476     ,6.2
8399,CN3713300000000,37.0,133.0,"Onslow County, NC",2017.0,63638     ,60298     ,3340     ,5.2
8400,CN3713500000000,37.0,135.0,"Orange County, NC",2017.0,75573     ,72716     ,2857     ,3.8
8401,CN3713700000000,37.0,137.0,"Pamlico County, NC",2017.0,5311     ,5066     ,245     ,4.6
8402,CN3713900000000,37.0,139.0,"Pasquotank County, NC",2017.0,17108     ,16162     ,946     ,5.5
8403,CN3714100000000,37.0,141.0,"Pender County, NC",2017.0,27574     ,26298     ,1276     ,4.6
8404,CN3714300000000,37.0,143.0,"Perquimans County, NC",2017.0,5065     ,4779     ,286     ,5.6
8405,CN3714500000000,37.0,145.0,"Person County, NC",2017.0,17768     ,16940     ,828     ,4.7
8406,CN3714700000000,37.0,147.0,"Pitt County, NC",2017.0,88029     ,83743     ,4286     ,4.9
8407,CN3714900000000,37.0,149.0,"Polk County, NC",2017.0,8791     ,8425     ,366     ,4.2
8408,CN3715100000000,37.0,151.0,"Randolph County, NC",2017.0,65678     ,62804     ,2874     ,4.4
8409,CN3715300000000,37.0,153.0,"Richmond County, NC",2017.0,16475     ,15484     ,991     ,6.0
